gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,RevenuePerMonth,ChargeRatio,HighValueCustomer
1,0,0,1,21,1,0,19.6,397.0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,18.045454545454547,1.0291169451073985,0
1,0,0,0,1,1,0,19.7,19.7,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,9.85,1.8156682027649769,0
0,0,1,1,48,1,0,20.2,1027.25,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,20.964285714285715,0.9196747967479674,0
0,1,1,0,31,0,1,50.4,1580.1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,49.378125,1.0004342162396873,0
0,0,1,1,64,1,0,113.35,7222.75,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,111.11923076923077,1.010977324963123,1
1,0,1,1,46,1,1,80.0,3769.7,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80.2063829787234,0.98514423454817,1
0,0,0,0,52,1,1,80.95,4233.95,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,79.88584905660377,1.0007931046548246,1
0,0,1,1,67,1,1,24.9,1680.25,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,24.709558823529413,0.9685113685113684,0
0,1,0,0,67,1,0,54.9,3725.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,54.786764705882355,0.9841043890865955,0
0,0,0,0,5,1,0,75.55,413.65,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68.94166666666666,1.0801858691766948,1
0,0,1,0,71,1,0,109.25,7707.7,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,107.05138888888888,1.011092972736738,1
0,0,0,0,9,1,1,77.65,714.15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,71.41499999999999,1.0722916522819859,1
0,1,0,0,26,1,1,95.0,2497.2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,92.48888888888888,1.016163536962206,1
1,0,0,0,71,1,1,116.3,8309.55,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,115.41041666666666,0.9990514880899117,1
0,0,0,0,32,1,0,19.9,601.55,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,18.228787878787877,1.0349066267433615,0
0,0,0,0,2,1,0,70.35,139.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.416666666666664,1.4836555360281194,0
0,0,1,0,71,1,0,25.6,1888.25,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,26.225694444444443,0.9402882285422779,0
0,0,0,0,60,0,1,44.45,2773.9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,45.47377049180328,0.9564534904229427,0
0,1,0,0,55,1,1,100.15,5409.75,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,96.60267857142857,1.0260988885331384,1
1,0,0,0,54,1,1,105.4,5643.4,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,102.60727272727271,1.0173031026252985,1
1,0,0,0,2,1,1,95.85,197.7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,65.89999999999999,1.4327354260089686,1
0,0,0,0,6,1,1,73.85,401.3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57.32857142857143,1.2661033553759489,1
0,0,1,1,48,1,1,70.1,3238.4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,66.08979591836734,1.0448682849668431,0
1,0,1,1,63,1,0,25.25,1573.05,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,24.57890625,0.9871415045355976,0
1,0,0,0,1,1,1,79.15,79.15,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,39.575,1.9507085643869377,1
1,0,0,1,12,1,0,21.05,235.8,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,18.138461538461538,1.099879421221865,0
1,1,1,0,54,0,1,24.95,1364.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.813636363636363,0.9665434055291424,0
0,0,1,1,30,1,1,64.5,1985.15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,64.03709677419356,0.9917416858864666,0
0,0,1,0,30,1,0,19.65,655.85,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,21.156451612903226,0.8868748635073159,0
0,0,0,0,4,1,1,79.0,303.15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,60.629999999999995,1.2818432581534969,1
0,0,0,0,40,1,1,105.95,4335.2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,105.73658536585366,0.9926305927517024,1
0,0,1,1,9,1,1,75.85,647.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,64.75,1.15361216730038,1
0,0,1,1,17,1,0,91.85,1574.45,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,87.46944444444445,1.0382115608025368,1
0,0,0,0,62,0,1,43.6,2748.7,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,43.630158730158726,0.9769178788633213,0
1,0,0,0,28,1,1,91.25,2483.65,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,85.64310344827587,1.0531709549678625,1
0,0,0,0,70,1,0,89.75,6367.2,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,89.67887323943661,0.9897564536671741,1
0,0,0,0,46,1,1,104.4,4904.2,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,104.34468085106383,0.9910324769752787,1
0,0,1,0,23,1,0,90.15,2044.95,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,85.20625,1.0457478431088234,1
1,0,1,1,47,0,0,40.3,1794.8,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,37.391666666666666,1.0497069676579118,0
1,0,1,1,68,1,1,105.25,7173.15,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,103.9586956521739,1.0027754189018456,1
0,1,0,0,60,1,1,106.0,6441.4,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,105.5967213114754,0.9944020669291339,1
0,0,0,1,67,1,1,104.0,7039.05,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,103.51544117647059,0.9950682772739744,1
0,0,0,0,14,1,1,69.65,921.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,61.42666666666666,1.1157090986757798,0
1,0,1,1,57,1,1,74.3,4018.35,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69.28189655172413,1.0571712438823948,1
0,0,1,1,55,1,0,100.9,5448.6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,97.29642857142858,1.0264869381971442,1
1,0,0,0,1,1,1,20.25,20.25,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,10.125,1.8202247191011236,0
1,0,0,1,1,1,1,49.9,49.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,24.95,1.9229287090558767,0
1,0,0,0,23,1,1,96.9,2085.45,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,86.89375,1.1024674678233664,1
0,0,0,0,13,1,1,100.35,1358.85,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,97.06071428571428,1.0233455949302546,1
1,0,1,0,47,1,1,104.1,5135.15,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,106.98229166666665,0.9640469598603166,1
1,0,0,0,38,1,0,20.1,730.1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,18.72051282051282,1.0192432713561306,0
0,1,1,0,38,1,1,74.95,2869.85,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.58589743589744,1.0048816542619936,1
0,1,0,0,2,1,1,56.55,118.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,39.416666666666664,1.3991752577319587,0
1,1,1,1,1,1,1,49.25,49.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,24.625,1.921951219512195,0
1,0,1,0,15,1,1,68.6,1108.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.2875,0.9759914636315135,0
0,0,0,0,26,1,1,69.05,1815.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67.2462962962963,1.0117765175155347,0
0,0,1,1,35,1,0,19.7,730.4,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,20.288888888888888,0.925365344467641,0
1,0,0,1,3,1,1,20.05,75.45,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,18.8625,1.0094398993077407,0
1,0,1,1,50,1,0,103.7,5071.05,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,99.43235294117648,1.0325358010952645,1
1,0,1,0,42,1,1,94.4,4014.6,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,93.36279069767441,1.0003943217665616,1
1,0,1,0,10,1,1,54.95,568.85,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,51.71363636363637,1.0424247650254377,0
0,0,1,0,61,1,0,93.7,5860.7,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,94.52741935483871,0.9808702112212335,1
0,0,0,0,68,1,0,110.25,7279.35,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,105.49782608695652,1.0352323991100043,1
1,0,0,0,10,1,1,98.9,1064.95,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,96.81363636363636,1.0111064640550211,1
1,0,1,0,65,1,0,89.75,5769.6,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,87.41818181818182,1.0150627184865308,1
0,0,1,1,72,1,1,80.45,5886.85,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,80.64178082191782,0.985402317172412,1
1,0,1,1,55,1,0,79.4,4238.45,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,75.68660714285714,1.035382877900546,1
0,0,0,0,1,1,1,20.3,20.3,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,10.15,1.8206278026905829,0
0,0,0,0,7,1,0,62.8,418.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,52.2875,1.1785127844241143,0
0,0,0,0,2,1,1,74.9,136.05,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.35,1.61596548004315,1
0,0,0,0,9,1,1,74.85,708.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70.82000000000001,1.0421888053466999,1
1,0,0,1,27,1,1,25.85,788.55,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,28.162499999999998,0.8864123446206602,0
1,1,1,0,7,1,1,101.95,700.85,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,87.60625,1.1505960358326868,1
0,0,1,0,64,1,1,68.3,4378.8,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,67.36615384615385,0.9990323596921553,0
1,0,0,0,70,0,0,48.4,3442.8,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,48.49014084507043,0.9779725653139051,0
1,1,0,0,2,1,1,94.0,181.7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,60.56666666666666,1.5268002165674066,1
1,1,0,0,67,1,1,105.05,7171.7,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,105.46617647058824,0.9866983438540271,1
0,0,0,0,45,1,1,89.3,4016.85,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,87.32282608695652,1.0110636622075635,1
0,0,0,0,24,1,0,25.15,553.0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,22.12,1.0878027681660898,0
1,0,1,1,4,1,0,19.5,96.85,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,19.369999999999997,0.9572901325478647,0
1,0,1,1,44,1,1,92.95,4122.9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,91.61999999999999,1.0035629453681711,1
0,0,1,1,72,1,1,20.7,1482.3,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,20.305479452054794,0.971581045457468,0
0,0,0,0,1,1,1,74.3,74.3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,37.15,1.947575360419397,1
1,0,0,0,66,1,0,19.35,1240.8,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,18.519402985074628,0.9913213029515217,0
1,0,0,0,1,0,1,44.65,44.65,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,22.325,1.9142550911039657,0
1,0,1,1,13,1,0,84.05,1095.3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,78.23571428571428,1.060759037230686,1
1,0,0,0,10,1,1,80.7,788.8,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71.7090909090909,1.1099024756189049,1
1,1,1,0,65,1,1,104.35,6578.55,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,99.675,1.0365036006953066,1
1,0,0,1,1,1,0,19.55,19.55,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,9.775,1.814385150812065,0
1,0,1,1,38,1,0,74.05,2802.3,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,71.85384615384616,1.0164185408087845,1
1,0,0,1,23,0,0,40.1,857.75,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,35.739583333333336,1.0914658349872413,0
0,0,1,0,10,1,0,20.1,184.4,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,16.763636363636365,1.1315250767656089,0
1,0,0,1,4,1,1,101.7,364.55,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,72.91,1.375997835204979,1
1,0,1,1,72,1,1,83.55,6093.3,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,83.46986301369863,0.9891101633070074,1
0,0,1,0,35,1,0,56.85,1861.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,51.69722222222222,1.0788044910653103,0
0,0,0,0,1,1,0,20.4,20.4,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,10.2,1.8214285714285714,0
0,0,1,1,58,1,0,19.55,1079.65,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,18.299152542372884,1.0129978483291617,0
1,0,1,1,70,1,1,106.15,7475.1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,105.2830985915493,0.9987476974861186,1
1,0,1,1,38,1,0,78.95,2862.55,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,73.39871794871796,1.0611741999965534,1
0,0,1,1,60,0,1,49.75,3069.45,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,50.31885245901639,0.9694293152741619,0
1,0,0,0,26,1,1,92.4,2349.8,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,87.02962962962964,1.0496465836418714,1
0,0,0,0,8,1,0,58.2,469.25,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,52.138888888888886,1.0952430737062206,0
1,0,1,1,41,1,1,102.6,4213.35,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,100.31785714285715,1.0126546582537275,1
0,1,1,0,36,1,1,91.95,3301.05,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,89.21756756756757,1.0192028279983822,1
1,1,0,0,54,1,0,65.25,3529.95,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,64.18090909090908,1.001059986889636,0
1,0,1,1,71,1,1,106.0,7723.7,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,107.27361111111111,0.9790012442756905,1
0,0,0,0,55,1,1,73.1,4144.9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74.01607142857142,0.9744578542693233,1
0,0,0,0,72,1,0,59.75,4265.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,58.42465753424658,1.0054748732134624,0
0,0,0,1,3,1,1,55.1,154.65,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,38.6625,1.3892215568862276,0
0,0,1,1,54,1,1,59.8,3246.45,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,59.026363636363634,0.9962289297127019,0
1,0,1,1,72,1,1,116.6,8337.45,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,114.21164383561644,1.0120504848135354,1
1,0,0,0,52,1,1,109.3,5731.4,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,108.13962264150943,1.001469469607911,1
0,1,0,0,60,1,1,101.4,6176.6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,101.25573770491803,0.9916313966910351,1
0,0,0,0,39,0,1,50.65,1905.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,47.635000000000005,1.0414310681607895,0
0,0,0,0,15,1,0,56.15,931.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,58.24375,0.9477793016140943,0
1,0,0,0,69,1,1,106.5,7348.8,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,104.98285714285714,1.004879495336173,1
1,0,1,1,43,1,1,19.2,776.25,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,17.642045454545453,1.0299298994209083,0
0,1,0,0,63,1,0,83.0,5243.05,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,81.92265625,1.0009327215684796,1
1,1,1,0,2,1,0,70.1,141.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.21666666666667,1.4538541306602142,0
0,0,1,1,72,1,1,108.3,7679.65,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,105.20068493150684,1.019767434361154,1
0,0,1,1,32,1,1,91.05,2954.5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,89.53030303030303,1.0057405857740584,1
1,0,1,1,40,1,0,25.25,1006.9,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,24.558536585365854,0.9879282374272355,0
0,0,1,0,58,0,1,45.35,2540.1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,43.052542372881355,1.0294525027894272,0
1,0,0,0,67,0,0,43.9,3097.2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,45.54705882352941,0.9431315556678883,0
0,1,1,0,51,1,1,77.5,3807.35,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73.21826923076922,1.0442172904763756,1
1,0,1,0,31,1,1,79.3,2484.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,77.625,1.0085850556438791,1
1,1,1,0,69,1,1,84.9,5785.65,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,82.65214285714285,1.0149172167052336,1
1,0,1,0,32,1,1,79.25,2619.15,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,79.36818181818182,0.9860867597986539,1
0,0,0,0,21,1,0,71.05,1524.85,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,69.31136363636364,1.0105052202863885,1
1,0,0,0,52,1,0,53.75,2790.65,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,52.653773584905665,1.0017934696604716,0
0,0,1,1,72,1,0,24.25,1784.5,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,24.445205479452056,0.9530282637954239,0
0,0,1,0,72,0,1,54.2,3937.45,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,53.93767123287671,0.9865725791370047,0
1,0,1,1,52,0,0,44.25,2276.1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,42.945283018867926,1.0069340088446181,0
0,0,0,0,41,1,0,50.05,2029.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,48.31071428571428,1.0149923951618744,0
1,0,0,0,41,1,0,20.15,802.35,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,19.103571428571428,1.002309468822171,0
0,0,0,0,6,1,1,69.25,418.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59.771428571428565,1.1395157498824637,0
1,0,1,1,67,1,1,69.35,4653.25,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,68.43014705882354,0.998845644691554,0
0,0,1,1,16,1,0,19.35,275.9,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,16.22941176470588,1.123079549334244,0
1,0,0,0,17,1,0,19.15,343.45,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,19.080555555555556,0.9536588739798035,0
1,0,1,0,35,1,0,61.0,2130.45,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,59.17916666666666,1.0136398255210137,0
0,0,1,1,58,1,0,20.5,1191.4,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,20.193220338983053,0.9672904670505437,0
1,0,0,0,1,1,1,50.5,50.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,25.25,1.9238095238095239,0
1,0,1,1,52,0,0,50.2,2554.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,48.18867924528302,1.020560030686613,0
0,0,0,0,70,1,0,79.6,5589.45,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,78.72464788732394,0.9984365200646591,1
0,0,1,1,19,1,1,24.9,467.7,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,23.384999999999998,1.0211195407012508,0
1,1,0,0,1,1,1,74.4,74.4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37.2,1.9476439790575917,1
0,0,1,1,35,1,1,106.9,3756.45,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,104.34583333333333,1.0147529960843256,1
0,0,0,0,32,1,1,101.35,3334.9,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,101.05757575757576,0.993066896285519,1
0,0,1,1,17,1,1,55.35,920.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,51.138888888888886,1.061587639850826,0
0,0,1,1,67,1,0,50.55,3431.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,50.466911764705884,0.9821844417458389,0
0,0,0,0,9,1,0,19.5,150.35,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,15.035,1.216089803554724,0
1,0,0,1,31,1,1,79.45,2587.7,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,80.865625,0.9704928045196016,1
1,0,0,0,4,1,0,90.65,367.95,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,73.59,1.21531036331948,1
1,1,1,1,58,1,1,89.85,5125.75,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,86.87711864406779,1.0224504556632432,1
1,0,0,0,60,1,0,79.0,4801.1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,78.70655737704918,0.9911355175747105,1
1,0,0,0,58,1,1,104.65,6219.6,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,105.41694915254237,0.9833959799955405,1
1,0,0,0,1,1,0,19.55,19.55,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,9.775,1.814385150812065,0
0,0,1,1,27,1,0,19.9,550.1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,19.646428571428572,0.9638470852793634,0
1,1,1,1,66,1,1,116.25,7862.25,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,117.34701492537313,0.982280795787748,1
1,0,0,0,15,1,1,87.75,1242.2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,77.6375,1.1158798283261802,1
1,1,1,0,47,1,1,100.05,4871.05,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,101.48020833333334,0.9762860714975452,1
