gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,RevenuePerMonth,ChargeRatio,HighValueCustomer,ContractRisk,CustomerLifetimeValue,ChargesPerTenure,ServiceUsageScore,TenureGroup_New Customer,TenureGroup_Regular Customer,TenureGroup_VIP Customer,RiskCategory_Medium Risk,RiskCategory_High Risk
0,0,1,1,70,1,0,19.8,1378.75,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,19.419014084507044,0.9696844283497156,0,2,1386.0,19.419014084507044,0,0,0,1,0,0
1,0,0,0,13,1,1,79.8,973.45,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,69.53214285714286,1.131399058180161,1,0,1037.4,69.53214285714286,2,0,1,0,0,1
0,0,0,0,5,1,0,80.2,384.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,64.04166666666667,1.233055733504164,1,0,401.0,64.04166666666667,1,1,0,0,0,1
0,0,1,1,72,1,1,116.4,8543.25,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,117.03082191780824,0.9861830842884084,1,2,8380.800000000001,117.03082191780823,6,0,0,1,0,1
0,0,0,0,13,0,1,31.65,389.95,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27.853571428571428,1.0969179353880432,0,0,411.45,27.853571428571428,1,0,1,0,0,0
1,0,1,0,61,1,0,94.15,5731.85,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,92.4491935483871,1.0074993311873797,1,0,5743.150000000001,92.4491935483871,4,0,0,1,0,1
1,0,0,0,1,1,0,20.65,20.65,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,10.325,1.823399558498896,0,0,20.65,10.325,0,1,0,0,0,0
0,1,1,0,56,1,1,76.85,4275.75,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.01315789473684,1.0110091743119267,1,0,4303.599999999999,75.01315789473684,1,0,0,1,0,1
0,0,0,0,4,1,0,20.15,84.5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,16.9,1.1256983240223464,0,0,80.6,16.9,0,1,0,0,0,0
1,0,0,0,35,1,0,55.25,1924.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,53.44722222222222,1.0147441457068518,0,2,1933.75,53.44722222222222,1,0,0,0,1,0
0,0,1,0,18,0,1,39.05,669.85,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,35.25526315789474,1.0770849967336864,0,0,702.9,35.25526315789474,2,0,1,0,1,0
1,0,1,0,72,1,0,82.15,5784.3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,79.23698630136987,1.023842043262254,1,2,5914.8,79.23698630136987,4,0,0,1,0,1
0,1,0,0,49,1,0,103.0,5166.2,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,103.324,0.9873087688355509,1,1,5047.0,103.324,5,0,0,1,0,1
0,0,1,0,44,1,1,95.1,4060.55,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,90.23444444444443,1.0423694754661372,1,0,4184.4,90.23444444444445,4,0,0,0,0,1
0,1,1,0,3,1,1,83.9,267.4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,66.85,1.2365512159174652,1,0,251.7,66.85,2,1,0,0,0,1
0,0,1,1,37,1,1,95.15,3532.85,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,92.96973684210526,1.0125600347256256,1,0,3520.55,92.96973684210526,3,0,0,0,0,1
1,0,1,0,61,1,1,79.8,4914.8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,79.2709677419355,0.9941327760810158,1,1,4867.8,79.2709677419355,4,0,0,1,0,1
1,0,1,0,70,1,1,74.8,5315.8,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,74.87042253521128,0.9858914383307342,1,2,5236.0,74.87042253521128,4,0,0,1,0,1
0,1,0,0,1,1,1,69.85,69.85,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34.925,1.9443284620737649,0,0,69.85,34.925,0,1,0,0,1,0
0,0,0,0,41,1,0,20.45,775.6,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,18.46666666666667,1.0505136986301369,0,0,838.4499999999999,18.46666666666667,0,0,0,0,0,0
1,0,1,1,70,1,0,78.35,5445.95,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,76.70352112676056,1.0083198143901977,1,1,5484.5,76.70352112676056,5,0,0,1,0,1
0,0,0,0,1,1,1,53.55,53.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,26.775,1.927992799279928,0,0,53.55,26.775,1,1,0,0,1,0
1,0,0,0,51,1,0,19.1,1007.8,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,19.38076923076923,0.937157954331006,0,1,974.1,19.38076923076923,0,0,0,1,0,0
0,0,1,1,42,1,0,20.0,833.55,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,19.38488372093024,0.9811191603445324,0,2,840.0,19.384883720930233,0,0,0,0,0,0
0,0,1,1,70,1,0,93.9,6579.05,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,92.66267605633804,1.0025338155352217,1,2,6573.0,92.66267605633803,4,0,0,1,0,1
1,0,0,0,48,1,0,19.95,1004.5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,20.5,0.927906976744186,0,1,957.6,20.5,0,0,0,0,0,0
1,0,1,1,68,1,1,113.15,7856.0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,113.85507246376812,0.9851545741324922,1,2,7694.200000000001,113.85507246376811,6,0,0,1,0,1
0,0,0,0,48,1,0,24.0,1183.05,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,24.14387755102041,0.9545067164481962,0,2,1152.0,24.143877551020406,0,0,0,0,0,0
0,1,1,0,26,1,0,84.95,2169.75,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,80.36111111111111,1.0441106179583477,1,0,2208.7000000000003,80.36111111111111,2,0,0,0,0,1
1,0,1,0,11,1,1,80.5,896.9,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74.74166666666666,1.062823192870503,1,0,885.5,74.74166666666666,1,1,0,0,0,1
1,0,0,0,1,1,1,19.3,19.3,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,9.65,1.812206572769953,0,0,19.3,9.65,0,1,0,0,0,0
0,0,0,0,27,1,0,19.15,501.35,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,17.905357142857145,1.0129403986020589,0,1,517.05,17.905357142857145,0,0,0,0,0,0
0,1,0,0,46,1,1,91.3,4126.35,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,87.79468085106383,1.0282147435513436,1,1,4199.8,87.79468085106383,3,0,0,0,0,1
1,0,0,0,1,1,1,49.65,49.65,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24.825,1.9225556631171343,0,0,49.65,24.825,1,1,0,0,1,0
0,0,0,0,46,1,0,54.35,2460.15,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,52.3436170212766,1.0188660431166865,0,2,2500.1,52.3436170212766,2,0,0,0,1,0
1,0,1,1,25,1,1,19.15,477.6,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,18.36923076923077,0.9886814932486098,0,0,478.75,18.36923076923077,0,0,0,0,0,0
1,0,0,0,4,1,1,88.45,370.65,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,74.13,1.1772926926660456,1,0,353.8,74.13,2,1,0,0,0,1
1,0,0,0,13,1,0,19.75,265.75,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,18.982142857142858,0.9883824843610366,0,2,256.75,18.982142857142858,0,0,1,0,0,0
1,0,1,0,31,1,1,75.5,2424.45,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,75.7640625,0.9835331474281992,1,1,2340.5,75.7640625,5,0,0,0,0,1
0,0,1,1,23,1,1,83.75,1849.95,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,77.08125,1.072600656367566,1,0,1926.25,77.08125,1,0,1,0,0,1
0,0,0,0,2,1,0,19.4,61.05,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,20.35,0.9086651053864168,0,0,38.8,20.349999999999998,0,1,0,0,0,0
0,0,0,0,65,1,0,26.5,1698.55,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,25.73560606060606,0.9911875549006828,0,2,1722.5,25.73560606060606,0,0,0,1,0,0
1,1,0,0,22,1,1,90.5,1910.6,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,83.0695652173913,1.0764894497310715,1,0,1991.0,83.0695652173913,2,0,1,0,0,1
0,0,1,1,55,1,0,19.15,998.1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,17.823214285714286,1.0173607817095152,0,1,1053.25,17.823214285714286,0,0,0,1,0,0
1,0,1,0,9,1,1,94.85,890.6,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,89.06,1.0531867643793027,1,0,853.65,89.06,4,1,0,0,0,1
1,0,1,1,7,1,1,69.95,529.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1875,1.0411162790697674,0,0,489.65,66.1875,0,1,0,0,1,0
0,0,1,1,35,0,0,40.9,1383.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,38.43333333333333,1.0371935756551145,0,1,1431.5,38.43333333333333,2,0,0,0,1,0
1,0,0,0,6,1,1,80.25,493.4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,70.48571428571428,1.1226019184652278,1,2,481.5,70.48571428571428,5,1,0,0,0,1
0,0,0,0,1,1,1,48.6,48.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24.3,1.9209486166007903,0,0,48.6,24.3,1,1,0,0,1,0
1,0,0,0,17,1,1,70.8,1207.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67.05555555555556,1.040326530612245,1,0,1203.6,67.05555555555556,0,0,1,0,0,1
1,0,1,1,10,1,0,60.2,563.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,51.22727272727273,1.1526544821583986,0,0,602.0,51.22727272727273,2,1,0,0,1,0
1,0,0,1,15,1,0,55.2,864.55,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,54.034375,1.0030094827096705,0,1,828.0,54.034375,2,0,1,0,1,0
0,1,0,0,40,0,1,55.8,2109.35,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,51.44756097560976,1.0639198270049062,0,0,2232.0,51.447560975609754,4,0,0,0,1,0
0,0,1,1,13,1,0,54.15,701.05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,50.075,1.0602055800293686,0,1,703.9499999999999,50.074999999999996,2,0,1,0,1,0
1,0,1,0,29,1,1,80.15,2265.25,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75.50833333333334,1.0475983008386889,1,0,2324.3500000000004,75.50833333333334,1,0,0,0,0,1
0,0,0,0,3,1,1,75.5,220.6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55.15,1.344612644701692,1,0,226.5,55.15,0,1,0,0,0,1
0,1,1,0,58,1,1,100.4,5749.8,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,97.4542372881356,1.01976311802782,1,0,5823.200000000001,97.4542372881356,3,0,0,1,0,1
0,0,0,0,45,1,1,62.55,2796.45,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,60.792391304347824,1.0122605498777464,0,1,2814.75,60.792391304347824,3,0,0,0,1,0
0,0,1,1,72,1,1,70.45,5165.7,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,70.76301369863013,0.9817034760532194,1,2,5072.400000000001,70.76301369863013,4,0,0,1,0,1
1,0,1,1,68,1,1,85.5,5696.6,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,82.55942028985508,1.0232239489385315,1,1,5814.0,82.55942028985508,2,0,0,1,0,1
1,0,0,0,1,1,1,20.2,20.2,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,10.1,1.81981981981982,0,0,20.2,10.1,0,1,0,0,0,0
0,0,1,1,38,1,0,54.5,2076.05,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,53.23205128205129,1.0049407815418074,0,0,2071.0,53.23205128205129,2,0,0,0,1,0
1,0,0,0,2,1,0,20.75,44.2,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,14.733333333333334,1.3188559322033897,0,0,41.5,14.733333333333334,0,1,0,0,0,0
1,0,0,0,11,1,0,20.35,215.25,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,17.9375,1.0745874587458746,0,0,223.85,17.9375,0,1,0,0,0,0
0,1,1,0,20,1,1,91.0,1859.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,88.54761904761905,1.0162190906673756,1,1,1820.0,88.54761904761905,2,0,1,0,0,1
1,0,1,0,72,1,1,104.8,7470.1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,102.33013698630135,1.0142249207885352,1,2,7545.599999999999,102.33013698630137,4,0,0,1,0,1
0,0,1,0,3,1,1,74.75,229.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57.375,1.2805139186295502,1,0,224.25,57.375,0,1,0,0,0,1
1,0,0,0,23,1,1,104.05,2470.1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,102.92083333333332,1.0012429333226414,1,0,2393.15,102.92083333333333,4,0,1,0,0,1
1,0,0,0,40,1,1,51.1,2092.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,51.04634146341464,0.9818173297717794,0,0,2044.0,51.046341463414635,1,0,0,0,1,0
1,1,1,0,62,1,1,89.8,5629.55,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,89.35793650793651,0.993825262843541,1,0,5567.599999999999,89.35793650793651,2,0,0,1,0,1
0,0,0,1,22,1,1,20.55,469.85,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,20.42826086956521,0.9590138987521558,0,0,452.1,20.428260869565218,0,0,1,0,0,0
0,0,0,0,11,1,0,64.05,733.95,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,61.1625,1.0303639654132313,0,0,704.55,61.1625,3,1,0,0,1,0
1,1,1,0,7,1,1,74.85,485.25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60.65625,1.2139888494678155,1,0,523.9499999999999,60.65625,0,1,0,0,0,1
0,0,0,0,13,1,1,96.65,1244.5,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,88.89285714285714,1.0751688518077076,1,0,1256.45,88.89285714285714,3,0,1,0,0,1
1,1,0,0,1,1,0,20.05,20.05,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,10.025,1.81859410430839,0,0,20.05,10.025,0,1,0,0,0,0
0,0,0,0,39,1,1,103.45,3994.45,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,99.86125,1.02566644771902,1,0,4034.55,99.86125,4,0,0,0,0,1
1,0,1,0,3,0,0,25.0,78.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.5625,1.21580547112462,0,0,75.0,19.5625,0,1,0,0,0,0
1,0,0,0,58,1,0,20.3,1131.5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,19.17796610169492,1.006047879042419,0,2,1177.4,19.177966101694917,0,0,0,1,0,0
1,0,0,1,6,1,0,26.35,184.05,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,26.292857142857144,0.965454069615284,0,0,158.10000000000002,26.292857142857144,0,1,0,0,0,0
0,0,1,1,1,1,1,19.9,19.9,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,9.95,1.817351598173516,0,0,19.9,9.95,0,1,0,0,0,0
0,0,1,0,22,1,1,54.7,1178.75,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,51.25,1.04688995215311,0,0,1203.4,51.25,2,0,1,0,1,0
1,0,1,0,14,0,0,46.35,667.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,44.513333333333335,1.018382891460378,0,0,648.9,44.513333333333335,2,0,1,0,1,0
1,0,1,1,64,1,0,90.25,5629.15,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,86.60230769230769,1.030224001826436,1,1,5776.0,86.60230769230769,2,0,0,1,0,1
1,0,0,0,1,1,0,19.95,19.95,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,9.975,1.817767653758542,0,0,19.95,9.975,0,1,0,0,0,0
1,0,0,0,6,1,0,20.65,109.3,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,15.614285714285714,1.2429062768701633,0,0,123.9,15.614285714285714,0,1,0,0,0,0
1,0,0,0,1,1,0,79.6,79.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,39.8,1.9509803921568627,1,0,79.6,39.8,1,1,0,0,0,1
1,0,0,1,39,1,0,25.45,958.45,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,23.96125,1.0195803495417897,0,1,992.55,23.96125,0,0,0,0,0,0
0,0,0,0,20,1,0,19.5,403.15,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,19.19761904761905,0.9654603324295652,0,1,390.0,19.197619047619046,0,0,1,0,0,0
1,0,0,0,1,1,1,75.9,75.9,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,37.95,1.9486521181001284,1,0,75.9,37.95,1,1,0,0,0,1
1,0,1,0,1,1,0,76.2,76.2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,38.1,1.948849104859335,1,0,76.2,38.1,1,1,0,0,0,1
1,0,1,0,64,1,1,66.15,4392.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,67.57692307692308,0.9646102075154236,0,1,4233.6,67.57692307692308,2,0,0,1,1,0
1,0,0,1,1,1,0,19.25,19.25,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,9.625,1.811764705882353,0,0,19.25,9.625,0,1,0,0,0,0
0,0,1,0,46,1,1,69.1,3168.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,67.40425531914893,1.010171073094868,0,0,3178.6,67.40425531914893,3,0,0,0,1,0
0,1,1,1,28,0,1,39.1,1096.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,37.81379310344828,1.0073738450604122,0,1,1094.8,37.813793103448276,2,0,0,0,1,0
0,0,1,0,33,1,0,20.05,669.45,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,19.689705882352943,0.9690809581349064,0,0,661.65,19.689705882352943,0,0,0,0,0,0
1,0,1,1,39,1,0,59.8,2343.85,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,58.59625,1.0034188392726051,0,1,2332.2,58.59625,3,0,0,0,1,0
0,0,1,0,42,1,1,84.3,3588.4,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,83.45116279069768,0.9982100567274328,1,0,3540.6,83.45116279069768,2,0,0,0,0,1
0,0,0,0,1,1,1,48.6,48.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24.3,1.9209486166007903,0,0,48.6,24.3,1,1,0,0,1,0
0,0,0,0,7,1,1,79.0,522.95,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,65.36875,1.1903192390997268,1,0,553.0,65.36875,1,1,0,0,0,1
1,1,1,0,70,1,0,105.35,7511.9,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,105.80140845070422,0.9864102124517006,1,2,7374.5,105.80140845070422,5,0,0,1,0,1
1,0,0,0,65,1,1,25.1,1725.0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,26.13636363636364,0.9249581239530988,0,2,1631.5,26.136363636363637,0,0,0,1,0,0
1,0,0,0,1,1,0,49.75,49.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.875,1.922705314009662,0,0,49.75,24.875,1,1,0,0,1,0
1,0,1,0,18,1,1,94.75,1691.9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,89.04736842105264,1.0522239756853118,1,0,1705.5,89.04736842105264,2,0,1,0,0,1
1,0,1,0,24,1,1,93.0,2248.05,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,89.92200000000001,1.0228547546248432,1,0,2232.0,89.92200000000001,2,0,1,0,0,1
1,0,0,0,63,1,1,71.9,4479.2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,69.9875,1.0128543757703825,1,2,4529.700000000001,69.9875,4,0,0,1,0,1
0,0,0,1,44,1,1,77.55,3471.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,77.13555555555556,0.9925059014248742,1,1,3412.2,77.13555555555556,3,0,0,0,0,1
1,0,0,0,4,1,1,19.85,63.0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,12.6,1.459558823529412,0,0,79.4,12.6,0,1,0,0,0,0
0,0,0,0,1,1,1,70.25,70.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.125,1.944636678200692,0,0,70.25,35.125,0,1,0,0,0,1
0,0,1,1,37,1,1,95.25,3314.15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,87.21447368421053,1.0797547842429485,1,0,3524.25,87.21447368421053,2,0,0,0,0,1
0,1,0,0,10,1,1,84.6,865.55,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,78.68636363636364,1.0616621983914207,1,0,846.0,78.68636363636364,2,1,0,0,0,1
1,0,0,0,34,0,1,25.05,852.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.362857142857145,0.987664751605272,0,0,851.7,24.362857142857145,0,0,0,0,0,0
1,0,1,0,35,0,0,53.15,1930.9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,53.63611111111111,0.972799837307438,0,1,1860.25,53.63611111111111,4,0,0,0,1,0
0,0,1,0,4,1,0,20.15,91.4,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,18.28,1.045124481327801,0,0,80.6,18.28,0,1,0,0,0,0
0,1,1,0,39,1,1,101.25,3949.15,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,98.72875,1.015253876139027,1,0,3948.75,98.72875,3,0,0,0,0,1
1,1,1,0,43,1,1,100.55,4304.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,97.8181818181818,1.0175252989880406,1,1,4323.65,97.81818181818181,4,0,0,0,0,1
0,0,1,1,17,1,0,24.1,409.9,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,22.772222222222226,1.013788268286983,0,0,409.7000000000001,22.772222222222222,0,0,1,0,0,0
0,0,1,0,61,1,0,25.3,1554.9,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,25.07903225806452,0.9701280227596016,0,2,1543.3,25.07903225806452,0,0,0,1,0,0
0,0,1,0,49,1,0,71.8,3472.05,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,69.441,1.0192927414431936,1,1,3518.2,69.441,4,0,0,1,0,1
1,0,0,0,4,1,0,19.7,117.8,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,23.56,0.8021172638436482,0,1,78.8,23.56,0,1,0,0,0,0
0,0,1,1,64,0,0,49.85,3210.35,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,49.39,0.9892835880134948,0,2,3190.4,49.39,4,0,0,1,1,0
1,0,0,0,3,1,1,69.6,207.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51.85,1.3169347209082307,0,0,208.8,51.85,0,1,0,0,1,0
1,0,1,1,1,1,0,19.75,19.75,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,9.875,1.8160919540229885,0,0,19.75,9.875,0,1,0,0,0,0
1,0,1,0,40,1,0,80.8,3132.75,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,76.40853658536585,1.0438125246159906,1,1,3232.0,76.40853658536585,2,0,0,0,0,1
0,0,0,1,1,1,1,60.0,60.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,30.0,1.935483870967742,0,0,60.0,30.0,3,1,0,0,1,0
